"tax_cat","prod","n_obs","lm_r2","lm_adj_r2","lm_aic","lm_bic","lm_rmse","lm_df","lm_fstat","lm_pval","seg_r2","seg_adj_r2","seg_aic","seg_bic","seg_rmse","seg_df","seg_fstat","seg_pval","lm_XSSB_p_value","lm_xSSB_intervention_p_value","lm_xSSB_post_p_value","lm_t_p_value","seg_XSSB_p_value","seg_xSSB_intervention_p_value","seg_xSSB_post_p_value","seg_t_p_value"
"Reduced Tax Group","נס קפה אבקה",290,0.511028985026183,0.504166233938831,2765.33781072659,2787.35709626447,27.8879758613516,285,74.4641585454002,3.89966818974719e-43,0.512354537146369,0.502015764082335,2768.55058184065,2797.9096292245,27.8501494341583,283,49.556609277816,2.00134280348458e-41,NA,0.477232182789986,0.981781103747618,0.277390013200857,NA,0.842465311690474,0.939787037322499,0.411145429734498
"Reduced Tax Group","חלווה",290,0.493141302663483,0.486027496385076,2775.37113538055,2797.39042091844,28.374602271241,285,69.3217222066236,6.2995062053077e-41,0.495407848537805,0.484709781722353,2778.0714194239,2807.43046680774,28.3110891102305,283,46.3081654923122,2.3542353524239e-39,NA,0.60640789078802,0.804866778739634,0.508393443929605,NA,0.86993625424353,0.748545034676743,0.629170414977531
"Reduced Tax Group","סלטים",290,0.473089400137098,0.465694163647794,2775.30331324854,2797.32259878643,28.3712844893285,285,63.9721800406724,1.52288160636523e-38,0.475791665298387,0.464677707672204,2777.81221914402,2807.17126652786,28.2984397951514,283,42.8102824665717,4.79722807104139e-37,NA,0.803797638830491,0.522945178338295,0.944467212699665,NA,0.748280207011072,0.440569391211027,0.46824095467972
"Reduced Tax Group","חטיפי דגנים",290,0.473251065912048,0.465858098416076,2784.78299350925,2806.80227904713,28.8388028192077,285,64.0136814032987,1.45821443866898e-38,0.476002762326372,0.464893280255553,2787.26408474546,2816.6231321293,28.7633783297614,283,42.8465304945834,4.53542713255182e-37,NA,0.592897149364039,0.839645729798764,0.476366507745498,NA,0.83150052627035,0.810455383525156,0.807689460667426
"Reduced Tax Group","סוכר",290,0.518930378128261,0.512178523786202,2764.85754657256,2786.87683211044,27.8648930140454,285,76.8574604602584,3.88497394595663e-44,0.5199746287317,0.509797412379722,2768.22736371587,2797.58641109971,27.8346336318342,283,51.092028581139,2.21876304614236e-42,NA,0.443608436004662,0.917661265465614,0.226928623766166,NA,0.79198001469637,0.981208471294567,0.457885912699634
"Reduced Tax Group","דבש",290,0.516739794407229,0.509957195030488,2764.87082387652,2786.8901094144,27.865530901785,285,76.1861000045599,7.39166670438984e-44,0.517730743479215,0.507505953588315,2768.27555393799,2797.63460132184,27.8369464127022,283,50.6348540169016,4.25595824978714e-42,NA,0.439130496032249,0.908838580952559,0.220567278808331,NA,0.775774612383239,0.972222793748596,0.452722545788701
"Reduced Tax Group","ערק",290,0.508737734095533,0.501842825100382,2766.03745115687,2788.05673669476,27.9216367722674,285,73.7845466058156,7.55821164880981e-43,0.510040009937399,0.499652165625118,2769.26767608586,2798.6267234697,27.8846038011512,283,49.0996971656951,3.87639060309706e-41,NA,0.480454818239308,0.986886114048658,0.282240686078264,NA,0.884013157042036,0.956587973424828,0.530123518884261
"Reduced Tax Group","חלב",290,0.492520899385972,0.485398385693144,2772.43737743216,2794.45666297005,28.2314401395402,285,69.1498704848941,7.48982716105322e-41,0.493646358828882,0.482910945941862,2775.79351704166,2805.15256442551,28.2001176902906,283,45.9829877084405,3.82782892650697e-39,NA,0.664775160137973,0.709592425613556,0.633103509795863,NA,0.946655540440736,0.696730961123466,0.887869057925624
"Reduced Tax Group","טקילה",290,0.518200337719409,0.511438237196172,2764.85913012505,2786.87841566293,27.8649690926332,285,76.6330426379696,4.8153667539149e-44,0.51918449488324,0.508990526576877,2768.26615032041,2797.62519770425,27.8364950922252,283,50.9305580790553,2.79175539694109e-42,NA,0.440283461965008,0.91112566833437,0.222198931845698,NA,0.776629742571917,0.97430702563492,0.454310717384876
"Reduced Tax Group","שלגונים",290,0.48834319512574,0.481162046987154,2773.88438058339,2795.90366612127,28.3019608006433,285,68.0034982848705,2.38896045301042e-40,0.491449566200425,0.480667578204675,2776.11836606895,2805.4774134528,28.2159165638871,283,45.5806078057322,7.00110718624761e-39,NA,0.708634179118291,0.647343288405547,0.729114054118347,NA,0.694052500041716,0.637356328676016,0.985717823469668
"Reduced Tax Group","קונפיטורות וריבות",290,0.506425672024235,0.499498313035101,2767.97389020583,2789.99317574371,28.0150141986389,285,73.1051577980337,1.4690869289566e-42,0.506809764912316,0.496353434839786,2771.74812826151,2801.10717564536,28.0041116239796,283,48.4691819593325,9.70074769047977e-41,NA,0.461123645875243,0.947343625508672,0.251592000465227,NA,0.664049751166483,0.996566179206102,0.496088856023691
"Reduced Tax Group","מרק אינסטנט משני",290,0.380844033874666,0.37215412557817,2875.13355449388,2897.15284003177,33.7000267024583,285,43.8260129889099,1.1857700399837e-28,0.392393682972789,0.379511570244297,2873.67284340045,2903.03189078429,33.3842292587287,283,30.4603515931754,3.88213343070869e-28,NA,0.562425397383813,0.995498433399312,0.379301942621137,NA,0.988326254718827,0.729028733962999,0.0198374407573474
"Reduced Tax Group","מוצרי טופו",290,0.492867861010221,0.485750216954224,2772.43420311493,2794.45348865282,28.2312856303994,285,69.2459270416819,6.79903023871e-41,0.492940137662008,0.482189751888058,2776.39286926685,2805.7519166507,28.2292737923091,283,45.8532510392761,4.64917828081215e-39,NA,0.494277978375599,0.996175073872587,0.302153951047519,NA,0.556198118483348,0.973394062603501,0.60870313819998
"Reduced Tax Group","פתיתים",290,0.518907469848674,0.512155293986901,2764.85107902255,2786.87036456043,27.8645822957965,285,76.8504079975812,3.91125515119544e-44,0.519951707469584,0.509774005154451,2768.22093404885,2797.57998143269,27.8343250690171,283,51.0873369421018,2.23361055144437e-42,NA,0.442875515929987,0.91623209355252,0.225883874516301,NA,0.792319727532899,0.979228497352642,0.460395669441517
"Reduced Tax Group","משקה סויה",290,0.515316657722232,0.508514084497281,2764.79305292493,2786.81233846282,27.861794723219,285,75.7531952514828,1.1208351130799e-43,0.516294836482002,0.506039603333211,2768.2071890178,2797.56623640165,27.8336654498294,283,50.3445244970218,6.44636500093779e-42,NA,0.434739768406416,0.900274958075954,0.214448512500591,NA,0.760502611658826,0.966804033154287,0.432257936952489
"Reduced Tax Group","מצות",290,0.515975052699665,0.509181720105976,2765.33668712199,2787.35597265987,27.8879218354418,285,75.9531563608431,9.24622079061876e-44,0.517058769301852,0.506819732608605,2768.68665829292,2798.04570567676,27.8566842516238,283,50.4987710067366,5.16952442011397e-42,NA,0.469153677479727,0.966428490664758,0.264769018031529,NA,0.834845191328636,0.975417608409537,0.504343250488264
"Reduced Tax Group","גבינה לאפיה",290,0.518173168188104,0.511410686338112,2764.8228708875,2786.84215642538,27.8632271427152,285,76.62470372305,4.85396588654235e-44,0.519170920368963,0.508976664263712,2768.22172517672,2797.58077256056,27.8343630354403,283,50.9277886496797,2.80278564824025e-42,NA,0.436762219694493,0.904232784232136,0.217257794526385,NA,0.777800796232114,0.966426996059262,0.458205333518995
"Reduced Tax Group","ג'ין",290,0.50651700833322,0.499590931257195,2767.32891776225,2789.34820330013,27.9838782169519,285,73.1318757751856,1.43110485275192e-42,0.507704286360394,0.497266921406904,2770.63036180337,2799.98940918721,27.9501945315211,283,48.6429562080835,7.52930769898757e-41,NA,0.418746907241019,0.864851074607352,0.192109302830766,NA,0.705664266670088,0.954909435956898,0.313248638251699
"Reduced Tax Group","מעדני סויה",290,0.51643723364683,0.509650387803277,2765.19282465193,2787.21211018982,27.881005408214,285,76.0938505973857,8.07654550291998e-44,0.517504512074633,0.507274925758194,2768.55205403874,2797.91110142259,27.8502201255184,283,50.5889970587576,4.54405337583854e-42,NA,0.461764005053065,0.952467022050749,0.253526170026967,NA,0.812298758524353,0.983042514723494,0.464450807951671
"Reduced Tax Group","מוצרי סויה",290,0.519014584822137,0.512263912328413,2764.85762457882,2786.8769101167,27.8648967616942,285,76.883389811108,3.78986692682646e-44,0.520057730619989,0.509882276145502,2768.22799884305,2797.58704622689,27.8346641120791,283,51.1090420505433,2.16574970264209e-42,NA,0.44364925569545,0.917741225055719,0.226986974413244,NA,0.792305938242815,0.981060177308383,0.459087654522821
"Reduced Tax Group","קוסקוס",290,0.518884485521183,0.512131987072358,2764.85974373276,2786.87902927064,27.864998572235,285,76.8433327980159,3.93780099077396e-44,0.519932782457168,0.509754678905024,2768.2271767466,2797.58622413044,27.8346246590408,283,51.0834636131799,2.2459437423056e-42,NA,0.443842781990894,0.918117820981369,0.22726315262042,NA,0.793223611471736,0.981564407809032,0.458789536901819
"Reduced Tax Group","מלח",290,0.514805244040551,0.507995493079717,2765.84231550344,2787.86160104132,27.9122443750443,285,75.5982483062015,1.30131343940563e-43,0.516050163294922,0.505789742728737,2769.09727335993,2798.45632074378,27.8764125691499,283,50.2952252265014,6.91808010272721e-42,NA,0.492720431883367,0.989869730637147,0.3021769647082,NA,0.884364734002973,0.929900805187968,0.515561312964501
"Reduced Tax Group","שקדי מרק",290,0.518994076691166,0.512243116364024,2764.85981677124,2786.87910230913,27.8650020812303,285,76.8770740074718,3.81281464358659e-44,0.520038722613922,0.509862865142839,2768.22931151214,2797.58835889598,27.8347271081904,283,51.1051500172573,2.17776350410306e-42,NA,0.44388357220064,0.91819771019711,0.227321506603667,NA,0.792786154377649,0.981544823931929,0.459160513799737
"Reduced Tax Group","בר מים מסוננים – סודה",290,0.396000676784627,0.387523493300902,2817.9891206261,2840.00840616398,30.5380590598027,285,46.7137083377886,3.60440807894023e-30,0.398161569365391,0.385401743980912,2820.94974444596,2850.30879182981,30.483383011188,283,31.204311765089,1.03603795424109e-28,NA,0.525770041564227,0.999454074721729,0.337226334617059,NA,0.518319558312142,0.8880650990319,0.219123223134186
"Reduced Tax Group","חבילות שי",290,0.515830659264427,0.509035300096208,2765.09007377309,2787.10935931097,27.876066539137,285,75.9092560812578,9.64503017838787e-44,0.516674909515231,0.50642773445195,2768.58395688605,2797.9430042699,27.8517520664782,283,50.4212045099758,5.77616723048482e-42,NA,0.43564312569692,0.901648010473992,0.215612485754719,NA,0.745381447599968,0.962507058773151,0.455162893924433
"Reduced Tax Group","גבינה צהובה מהצומח",290,0.518707040472063,0.511952051566408,2764.82562149991,2786.8449070378,27.8633592825777,285,76.7887331447432,4.14885396604568e-44,0.51974056182335,0.509558382922079,2768.20221021622,2797.56125760006,27.8334265227556,283,51.0441396544738,2.37510587276891e-42,NA,0.439757871891277,0.91013767362912,0.221466711398351,NA,0.787084861837901,0.972994737610388,0.458593623032684
"Reduced Tax Group","שמנת צמחית",290,0.514824433508142,0.508014951873168,2765.94007591061,2787.9593614485,27.916949448068,285,75.6040563886695,1.29404746314647e-43,0.515434390890674,0.505160915079169,2769.57526173398,2798.93430911782,27.8993954883704,283,50.1713733840153,8.26236984548496e-42,NA,0.452544401112839,0.933592778377187,0.239526232108817,NA,0.696789266959556,0.994819366015405,0.444912635955621
"Reduced Tax Group","בורקס",290,0.515974956967358,0.509181623030057,2765.26895771909,2787.28824325697,27.8846654181761,285,75.9531272464448,9.2464796990196e-44,0.516891966839125,0.506649393697905,2768.71901697349,2798.07806435734,27.8582384424742,283,50.4650501111833,5.42494749467285e-42,NA,0.453494678710306,0.936377592351739,0.241151004853234,NA,0.767165710163682,0.997458226888877,0.441605430826304
"Reduced Tax Group","קצפות",290,0.516746250269208,0.509963741501057,2765.15223505251,2787.17152059039,27.8790543060701,285,76.1880696263434,7.37769975467827e-44,0.517512837423153,0.50728342761587,2768.6918417555,2798.05088913934,27.8569332080475,283,50.5906838393259,4.53311615217321e-42,NA,0.445865996863923,0.921672182388398,0.230072349332626,NA,0.735526441014674,0.983243633606045,0.452293214772912
"Reduced Tax Group","מעדן טחינה",290,0.516720171159012,0.509937296368261,2765.37665139649,2787.39593693437,27.8898434888243,285,76.1801134621597,7.43428204129434e-44,0.51790434527444,0.507683235986972,2768.66519627553,2798.02424365938,27.8556534764854,283,50.670072172054,4.04724596764342e-42,NA,0.468282370799416,0.964708299168669,0.263410501075052,NA,0.841081908238873,0.970476587046271,0.472684948352633
"Reduced Tax Group","קוניאק",290,0.519004661957889,0.512253850195894,2764.85852114252,2786.87780668041,27.8649398352706,285,76.8803338407036,3.8009530113405e-44,0.520048871246149,0.509873228940413,2768.22826581978,2797.58731320362,27.8346769245091,283,51.1072279882548,2.17134096465663e-42,NA,0.443744525344635,0.917926831391173,0.227122958248391,NA,0.792525481241191,0.981289524357926,0.458968534719382
"Reduced Tax Group","פופקורן",290,0.519014584822137,0.512263912328413,2764.85762457882,2786.8769101167,27.8648967616942,285,76.883389811108,3.78986692682646e-44,0.520057730619989,0.509882276145502,2768.22799884305,2797.58704622689,27.8346641120791,283,51.1090420505433,2.16574970264209e-42,NA,0.44364925569545,0.917741225055719,0.226986974413244,NA,0.792305938242815,0.981060177308383,0.459087654522821
"Reduced Tax Group","שמן אבוקדו",290,0.519014584822137,0.512263912328413,2764.85762457882,2786.8769101167,27.8648967616942,285,76.883389811108,3.78986692682646e-44,0.520057730619989,0.509882276145502,2768.22799884305,2797.58704622689,27.8346641120791,283,51.1090420505433,2.16574970264209e-42,NA,0.44364925569545,0.917741225055719,0.226986974413244,NA,0.792305938242815,0.981060177308383,0.459087654522821
"No Tax Group","קפה ומסעדה משני",290,0.89241851788454,0.890908602346077,3002.88092682459,3024.90021236247,42.0034904146551,285,591.0387006105,1.3501505738612e-136,0.901675700520868,0.899591086397636,2980.78749826214,3010.14654564598,40.155686028556,283,432.538420646743,2.40942822718098e-139,NA,0.11723357578636,5.18951534768976e-06,2.14959223952239e-13,NA,7.22581134823616e-05,3.94658861142687e-06,9.0444611775717e-05
"No Tax Group","בירה",290,0.622518356616766,0.617220368639457,2546.33368105441,2568.3529665923,19.1174646376903,285,117.500900206462,4.5760646645911e-59,0.631662256975724,0.623852976204891,2543.22240444414,2572.58145182799,18.8844998995893,283,80.8860989266709,1.7298217147176e-58,NA,3.70966877412918e-09,0.000177335280362643,3.26387734119333e-05,NA,2.27456604482494e-10,0.000103815170745602,0.369262414357521
"No Tax Group","חטיפים מתוקים משני",290,0.501118871866626,0.494117031471771,2894.26666155182,2916.2859470897,34.8302668320858,285,71.5695936506773,6.6738809600748e-42,0.511497139325191,0.501140188215478,2892.17013084033,2921.52917822417,34.4660742614252,283,49.3868450190408,2.55764544616472e-41,NA,3.8021179937679e-08,9.26524954155848e-08,1.13580289141787e-12,NA,7.02910079996601e-09,3.06603185441082e-08,0.208637111339946
"No Tax Group","גבינות משני",290,0.185624308657212,0.174194474392752,2247.61638807102,2269.6356736089,11.4223559204131,285,16.2403324809696,5.38393438208117e-12,0.195655821124614,0.178602587650224,2248.02197261731,2277.38102000115,11.351787411151,283,11.4732388680684,1.72859994348466e-11,NA,3.21085923366853e-12,0.0371411542115071,0.533290024298019,NA,2.80316446684684e-11,0.0518931272049187,0.209630957495871
"No Tax Group","המבורגרים",290,0.775782482505755,0.77263556997952,2390.7087198254,2412.72800536328,14.6184349134665,285,246.521781599663,3.29514946800388e-91,0.778851320605131,0.774162656024321,2390.71211145829,2420.07115884213,14.5180498633892,283,166.113678464623,1.16711098998717e-89,NA,4.93383195892625e-12,0.000133479746005357,0.000137232338117378,NA,2.21099591652753e-09,4.55506992757543e-05,0.514734992031852
"No Tax Group","קפה שחור",290,0.13310777283737,0.120940864385965,2537.8767184872,2559.89600402509,18.840735850281,285,10.9401474802743,2.88641980622708e-08,0.171968675565976,0.154413241125678,2528.57625172854,2557.93529911238,18.4135993553324,283,9.79575163182706,8.19359436729057e-10,NA,0.000124317032724487,0.61747243391777,0.43357647235037,NA,0.1746617505915,0.745661935625097,0.85632381497936
"No Tax Group","תחליף חלב אם",290,0.619741108636102,0.614404141739767,2446.61516639669,2468.63445193457,16.0976584359401,285,116.1223445215,1.29487105585738e-58,0.634972147045449,0.627233040622384,2438.76035683153,2468.11940421538,15.7719728690262,283,82.0472173832698,4.87281138220005e-59,NA,2.52470453066018e-19,1.60211589430499e-14,8.35994401542224e-22,NA,9.76681992370181e-17,3.45708885983225e-16,0.822482696926561
"No Tax Group","גבינות קשות/חצי קשות",290,0.278972058235872,0.268852367825147,2128.0877397356,2150.10702527348,9.29511138355477,285,27.567252249162,2.33527840044433e-19,0.279298067136769,0.264018167500093,2131.95658814536,2161.31563552921,9.29300977869315,283,18.2787893754467,6.16489307434516e-18,NA,9.04545272780412e-21,2.41394701692082e-05,0.000870975591040818,NA,1.93229937309847e-15,2.59694524672215e-05,0.463362275713719
"No Tax Group","קמח",290,0.369357420927638,0.360506297010833,2024.5397116939,2046.55899723178,7.77534260028618,285,41.7300022459704,1.57962633993898e-27,0.371921854236988,0.35860570980385,2027.35805690108,2056.71710428493,7.75951774181254,283,27.9301457042953,3.79986251683971e-26,NA,8.38714254172637e-21,0.025676742498804,0.732233892596125,NA,4.87786860350646e-14,0.0341489287384777,0.820143370498154
"No Tax Group","חנויות ומשווקי אלכוהול",290,0.550022987390753,0.543707520547114,2773.56152604672,2795.5808115846,28.2862110182969,285,87.0914219025281,3.01525062091957e-48,0.554102001848008,0.544648334042665,2774.92070594851,2804.27975333235,28.1577127503665,283,58.6123833899543,7.3883495150806e-47,NA,0.00488109673000341,0.488802650098374,0.982812074692042,NA,0.0412028519782743,0.659316581436709,0.152285967579915
"No Tax Group","מזון מהטבע משני",290,0.24441056191728,0.233805797874013,2389.58213323231,2411.60141877019,14.5900677607326,285,23.0472418735685,1.62168456208666e-16,0.270443316260814,0.254975683390019,2383.41441706819,2412.77346445203,14.3365247861662,283,17.4844669846955,3.25897215381224e-17,NA,7.4658934125521e-16,1.5263201088319e-08,5.67706292651114e-11,NA,3.18587526884431e-15,7.2039348162187e-08,9.98243122866874e-06
"No Tax Group","פירות/ירקות",290,0.294029412062084,0.284121052933131,2936.07993770902,2958.0992232469,37.4339707423342,285,29.6748844319642,1.21490055595794e-20,0.310739202791232,0.296125899670198,2933.13331786137,2962.49236524521,36.9883008723121,283,21.2641317447226,1.37791338284848e-20,NA,0.0099158800179911,0.235787608492111,0.308703931245315,NA,0.000507052049840034,0.157852263418786,0.498948525348523
"No Tax Group","מכשירי סודה",290,0.305828825747145,0.296086072424298,2161.49115128945,2183.51043682733,9.84615174595331,285,31.3903899249882,1.1432283500858e-21,0.309339953633982,0.294696984453078,2164.02060490968,2193.37965229353,9.82121918937136,283,21.1254937309692,1.8197738458108e-20,NA,5.15788922709119e-22,1.14875585925572e-07,2.68322473031673e-07,NA,1.61924559027991e-18,1.79786743600802e-07,0.0472014040602237
"No Tax Group","מערכות לטיהור מים",290,0.619231772115158,0.613887656636073,3013.08373943622,3035.1030249741,42.7489133423845,285,115.87170496943,1.56571341540661e-58,0.634137224656471,0.626380416698658,3005.50330517998,3034.86235256382,41.9038417055807,283,81.7523429876479,6.71503975593382e-59,NA,8.24051661255395e-05,0.000421476354496765,3.853003994958e-06,NA,7.1582259227307e-07,0.000599410351194162,0.00515080712595584
"No Tax Group","מזון בע""ח משני",290,0.262064211836637,0.251707218318554,2261.2338310664,2283.25311660428,11.6937069631344,285,25.3031163318871,5.97510838120215e-18,0.302298824073719,0.28750657299401,2248.97471527269,2278.33376265654,11.3704498592591,283,20.436296169174,7.30805193925413e-20,NA,9.42334709432011e-19,6.88789289328079e-08,1.10170706993704e-08,NA,2.39722582422574e-21,1.10178946035688e-08,0.370910529617137
"No Tax Group","יין",290,0.414078322098663,0.405854859952679,2404.46999541048,2426.48928094836,14.9694242096776,285,50.3532836593524,4.95831417277181e-32,0.414994614465289,0.402591673429217,2408.01612454378,2437.37517192762,14.9577146788396,283,33.4593717133989,2.02970905299309e-30,NA,3.03310336704791e-13,4.5024389723064e-06,5.44968253145216e-07,NA,4.08159088321091e-09,7.91145527321647e-06,0.0647483670889003
"No Tax Group","איטליזים",290,0.567448818265728,0.561377924487002,2602.15184046244,2624.17112600032,21.048735815947,285,93.4703915021803,1.11795320262335e-50,0.58278822429342,0.573942744949818,2595.68089446238,2625.03994184622,20.6721451035343,283,65.8854316035376,6.69074705653086e-51,NA,0.197884519739435,0.00594962099810011,6.08064503914586e-08,NA,0.548293361618371,0.0028979132963788,0.340809857589734
"No Tax Group","משקאות קלים משני",290,0.332514238578259,0.323146017365323,2063.4211593735,2085.44044491139,8.31444613595076,285,35.4938500084825,4.65244385089798e-24,0.334174244410364,0.32005779729539,2066.69904464801,2096.05809203186,8.3041008808069,283,23.6726877300362,1.18918191569632e-22,NA,1.32238555547187e-20,0.00320232919049619,0.317161296896083,NA,1.32215604334471e-14,0.00289148826701746,0.792270846626648
"No Tax Group","ברים מינרלים",290,0.428417606449891,0.420395397417608,2883.00073440323,2905.02001994111,34.1602515581525,285,53.4039445651306,1.50132059113002e-33,0.42935211530466,0.41725357357967,2886.5262107743,2915.88525815815,34.1323149765206,283,35.4879228475803,6.44861207880267e-32,NA,0.000110234508054228,0.00424063183642209,0.000529317280177852,NA,0.00155563100598871,0.00361940442769826,0.630593350110209
"No Tax Group","מזון כללי משני",290,0.522047439511384,0.515339333399263,2778.62693300639,2800.64621854427,28.5343294075457,285,77.8233723178725,1.54759323069454e-44,0.53875486245966,0.528975813607215,2772.30820278624,2801.66725017008,28.03116673558,283,55.0927672607892,8.39435027020814e-45,NA,2.81135730891764e-05,0.00531599651767018,0.00140078349704691,NA,0.0303809277756841,0.00307430708730229,0.573388923571531
"No Tax Group","מאפיות/קונדטוריות",290,0.523694224254673,0.517009230910879,2332.80826153585,2354.82754707374,13.2295772161829,285,78.3387802084857,9.4930747694305e-45,0.530930022737684,0.520985076223289,2332.36892081738,2361.72796820122,13.1287040952895,283,53.3869158541133,8.81498885534386e-44,NA,5.81899468289621e-19,1.86739958900293e-10,1.21833295401145e-13,NA,1.92466932280761e-17,3.86037410741941e-10,0.00114586749872008
"No Tax Group","תוסס",290,0.449863558927989,0.44214234571996,2774.31620470119,2796.33549023907,28.3230401454273,285,58.2633255691265,6.77098726872189e-36,0.487495581040222,0.476629762970404,2757.76767794874,2787.12672533259,27.3371646373131,283,44.8650601278069,2.06156992640597e-38,NA,0.000364677761387651,0.0683956083271559,0.0830981735286984,NA,1.15534751662009e-07,0.0774783763264929,0.0480557975830131
"No Tax Group","בשר/עוף משני",290,0.210361055037886,0.199278403178768,2333.42107585369,2355.44036139157,13.2435626624298,285,18.9811118955999,7.49206245805133e-14,0.310319999761272,0.29569780894349,2298.1701306095,2327.52917799335,12.3769708211975,283,21.22253796496,1.49775062247874e-20,NA,7.41562741678715e-11,0.0122396217840261,0.106719530369984,NA,1.38825890992472e-16,0.025678816163648,4.63643284173102e-05
"No Tax Group","רשתות מזון מהיר משני",290,0.42500342481663,0.416933297445636,2017.28537956302,2039.30466510091,7.67869838939665,285,52.6637815338778,3.48031815143909e-33,0.432237264543072,0.420199892059886,2017.61384256975,2046.9728899536,7.63024394077657,283,35.9079413008808,3.18934082475481e-32,NA,2.875001732374e-21,0.0226202936943665,0.753151853193204,NA,3.58691434617172e-13,0.0314235349955082,0.819876118707282
"No Tax Group","פסטה",290,0.259980594452116,0.249594357181269,2126.01558210125,2148.03486763913,9.26196212438315,285,25.031258931648,8.86065942304896e-18,0.262499478503777,0.246863425044493,2129.0267939715,2158.38584135535,9.24618571709281,283,16.7880903699468,1.4235808569714e-16,NA,3.7427108904872e-16,0.0365661909939476,0.967156563811205,NA,5.52307262030717e-13,0.0495662034222374,0.451372650262328
"No Tax Group","חטיפי תפו""א",290,0.199484673791407,0.188249370967426,2224.28159357335,2246.30087911123,10.9719287187595,285,17.7551666311684,4.9993652187484e-13,0.202229267379332,0.185315400256632,2227.28561050955,2256.64465789339,10.9531037569896,283,11.9564181220228,5.76906166577556e-12,NA,1.44872230295494e-12,0.0549859155670952,0.789600540158601,NA,3.86219650969479e-09,0.0814096028068547,0.318454417839648
"No Tax Group","פיצריות",290,0.738768678440018,0.735102273926896,2367.70065595673,2389.71994149461,14.0498865623509,285,201.496773145425,8.96451896089086e-82,0.739200824169955,0.733671513021615,2371.2205219763,2400.57956936014,14.0382606372236,283,133.687688093272,1.43430494570765e-79,NA,7.28030150392081e-09,0.0785067435605402,0.547130059930019,NA,3.41979544009823e-07,0.0674485085647835,0.737934141880559
"No Tax Group","קפסולות קפה",290,0.366728568151344,0.357840548055223,2806.88740841358,2828.90669395147,29.9590922845575,285,41.2609967332742,2.83760413923676e-27,0.438017196276469,0.426102366515546,2776.25332279179,2805.61237017563,28.2224827202451,283,36.7623545669981,7.69567836674108e-33,NA,9.88925852468347e-12,7.40550419537385e-12,8.00547764410706e-20,NA,6.10831759867232e-18,2.3089988004259e-14,0.510796070354535
"No Tax Group","חומוס",290,0.346581067364257,0.337410275327264,2073.73865512388,2095.75794066176,8.46367338780814,285,37.7918358595667,2.32886676817682e-25,0.350513928099511,0.336743905373706,2075.98790111915,2105.346948503,8.4381639593991,283,25.4548547289351,3.88125493629908e-24,NA,1.49181109187447e-16,0.196718799074718,0.14204153571771,NA,1.05096028784468e-10,0.245687351447743,0.978786581529876
"No Tax Group","ממרח שוקולד",290,0.220654984819905,0.209716809168254,2440.71431172348,2462.73359726136,15.9347129720397,285,20.1729238811968,1.20952979392958e-14,0.221543572675244,0.205039196124189,2444.38347301841,2473.74252040226,15.9256262193886,283,13.4233227162455,2.14593065607369e-13,NA,1.7781531443529e-11,4.93166548787787e-05,1.49331765792641e-05,NA,3.28141025014461e-08,5.02104728545958e-05,0.337817524682303
"No Tax Group","רטבים",290,0.271131124269271,0.260901385662524,2113.77253921285,2135.79182475074,9.06850321010019,285,26.504208435047,1.06079656940684e-18,0.271277041164594,0.255827084440169,2117.71447645649,2147.07352384033,9.0675954240006,283,17.558433722712,2.78880278493239e-17,NA,1.829334525986e-18,0.00318748989316764,0.196593950320688,NA,1.55350758865438e-13,0.00353530527204036,0.773225985946547
"No Tax Group","גלידריות",290,0.231595653029413,0.220811030615791,2163.7432321999,2185.76251773778,9.88445767094566,285,21.4746185955366,1.69066547836447e-15,0.249905838498909,0.234002782071324,2160.74920338762,2190.10825077146,9.76598003121111,283,15.7143275971422,1.42023631613051e-15,NA,1.146464301459e-13,0.129249502279413,0.525206083830461,NA,4.92968349914881e-14,0.146279001497105,0.518949487795657
"No Tax Group","גלידות",290,0.194700133723419,0.183397679459888,2683.90137163588,2705.92065717376,24.2347600824055,285,17.2263589114134,1.14161763224326e-12,0.205121205239813,0.1882686512873,2684.12410158607,2713.48314896992,24.0774431914761,283,12.1715204602106,3.54684295777233e-12,NA,1.94667068045795e-05,0.0207466228562258,0.0212783721012322,NA,9.48810812488954e-06,0.0120407844306043,0.70894789471251
"No Tax Group","פאב/בארים",290,0.298071558514115,0.28821993126519,2073.78911023312,2095.808395771,8.46440968804968,285,30.256073538171,5.43214377496123e-21,0.313887748436225,0.299341198933106,2071.1799472254,2100.53899460925,8.36850428414198,283,21.578158337063,7.35229304808191e-21,NA,1.91731666995101e-17,0.0862376857348521,0.409381452143617,NA,1.04363813042855e-09,0.0915781161841234,0.541410353960459
"No Tax Group","מוצרי חלב משני",290,0.200149671313602,0.188923701788179,2824.9533046308,2846.97259016869,30.9069462859444,285,17.8291657446895,4.45532691733486e-13,0.242129487237605,0.226061561171971,2813.3188021665,2842.67784955034,30.0849461519361,283,15.0691188301814,5.74772403692118e-15,NA,0.104696738391417,0.431331647660594,0.0341365126625208,NA,0.481546174211522,0.418129766476348,0.178506299730615
